Quality	#1 ID	#2 ID	#1 String	#2 String
1	1022	1022	2000/0794/B5 من خلال السيد مدينا أورثيقا، السيد لنكور و السيد فافا(fava)، نيابة عن المجموعة للأحزاب الأوروبية الإشتراكيين حول خطف في كولمبيا ليسوعي اسباني منخرط في المفاوضات مع مقاتلي؛	2000/0794/B5 من خلال السيد مدينا أورثيقا، السيد لنكور و السيد فافا(fava)، نيابة عن المجموعة للأحزاب الأوروبية الإشتراكيين حول خطف في كولمبيا ليسوعي اسباني منخرط في المفاوضات مع مقاتلي؛
0	1023	1023	قبل كلّ شيء ، في حال وجود شركة لمالك واحد أو شركة لديها أقل من 250 موظف ، و تمتلك مشروعا، فهي لا تحتاج أيّ توفير ل 120 % ضمانات للقروض على شكل أراضي للحصول على التمويل ، كما ينبغي أن يكون من المفروض الحصول على تمويل إعتمادا على الفكرة الجيّدة .	قبل كلّ شيء ، عند وجود شركة لمالك واحد أو وجود شركة تضم أقل من 250 موظف ، و تمتلك مشروعا ، يجب أن تستفيد من التمويل ليس فقط لضمان 120% فحسب ، بل أيضا إعتمادا على فكرة بسيطة .
1	1024	1024	 قَبِلَ البرلمان التعديل شفهيّاً .	 يَقبَلُ البرلمان التعديل شفهيّاً.
1	1025	1025	 من جهة أخرى ، نودّ أن تُمنح لنا الفرصة لنثبت لأوروبا أنّنا قادرون على تطوير المساواة الدستورية في صربيا و الجبل الأسود داخل يوغسلافيا بأنفسنا ، وبالاعتراف بمبادئ الديمقراطية الحقيقية .	إضافة  إلى ذلك ، نودّ أن نثبت في أوروبا ، أننا نستطيع تطوير المساواة الدسنورية في صربيا و الجبل الأسود داخل يوغسلافيا بواسطة الاعتراف بالمبادئ الديمقراطية الحقيقية .
1	1026	1026	أنا أقول بصوت عالٍ و واضحٍ :" هنا يجب إعطاء كوستونيتشا فرصتها ، وأنا آمل أن يُعطى العفو العام ّ في الأسبوعين  أو الأشهر القادمة ، و لكن في نفس الوقت أودّ تقديم الخطوط العريضة لهاتين الميزانيتين الجديدتين المتمثلة في الديمقراطية و إعادة الإعمار ، مصحوبةً بشروط سياسيّة و بمنظور سياسيّ و ماليّ" .	 أودّ أن أقول لكم بوضوح أنه يجب إتاحة الفرصة لكوستونيتشا ، و لهذا نأمل أن يكون هناك سعي للعفو العام ّخلال الأسابيع أو الأشهر القادمة ، و في غضون ذلك ، آمل من الناحية السياسية و المالية توفر الظروف السياسية المرتبطة بإدخال هذين البندين الجديدين في الميزانية ، وهما الديمقراطية وإعادة الإعمار .
1	1027	1027	و يجب علينا أن نتحدث بصوت واحد متشنج تجاه منظمة التجارة العالمية	ويجب علينا أن نتحدث بصوت واحد متشنج تجاه منظمة التجارة العالمية .
1	1028	1028	وضع علامات على لحوم البقر التي تمّ الاتفاق عليها ، و هو الحد الأدنى لوضع العلامات ، ولم تدخل حيز التنفيذ إلا من شهرين و نصف ، لا يجعل من الممكن تتبع أصل الحيوانات ، وكنّا  بطيئين  جدّا لمنع  مواد فيها أخطار معينة .	وضع علامات على لحوم البقر الذي تقرّر ، و هو الحدّ الأدنى لوضع العلامات التي كانت حيز التنفيذ  قبل  شهرين و نصف ،    لا يجعل من الممكن تتبع منشأ الحيوانات بشكل صحيح ، ويكون في وقت متأخر جدّا ،و منع مواد فيها أخطالر معينة .
1	1029	1029	من دون شك، كان من الأفضل عدم وجود أيّ اتفاق على الإطلاق من وجود اتفاق ضعيف و صحيح ، و في هذه الحالة ، كان الاقتراح الأمريكي اقتراحا من الدرجة الثالثة ، اقتراح واحد غير مقبول تماما في أوروبا .	بدون شك، الأفضل عدم  الحصول على أيّ اتفاق من وجود اتفاق ما خاطئ، وفي هذه الحالة، فإن المقترح الأمريكي سقط في الماء   ، وهو أمر غير مقبول تماما بالنسبة لأوروبا.
1	1030	1030	من المقبول معرفة اللغات الأجنبية باعتبارها مطلبا  ضروريّا للتنقل .	يجوز أن معرفة اللغات الأجنبية شرط مسبق ضروري مع التنقل .
1	1031	1031	يرحب أعضاء حزب العمل في المملكة المتحدة ،  بمجموعة الاشتراكيين الدوليين ، باعتماد مساهمتها في العمل الجاري للجنة الحكومية الدولية ، وعلى التعاون المعزز دون الموافقة على كلّ التفاصيل .	أعضاء حزب العمل البريطاني لمجموعة ب س أ ، يرحب بالدعم المقدم والمساهمة في عمل اللجنة الحكومية الدولية ،  وتوثيق التعاون دون التقيد تماما مع كل هذه التفاصيل .
1	1032	1032	سيدي الرئيس ، أود أن أركز في حديثي على تقرير السيدة لاليميار ،أعتقد انه صيغ بعبارات واضحة و متناسقة .	سيدي الرئيس ، سأركز في حديثي على تقرير السيدة لاليميار ،أجده مدروسا و حُدّد بوضوح.
1	1033	1033	ممّا يدعو للسرور ، أن البرلمان نجح في إنتاج اغلبية كبيرة لصالح مزيد من الانفتاح .	يجب أن نكون سعداء ، أنّ البرلمان قد نجح في جمع أغلبية كبيرة لصالح مزيد من الشفافية .
1	1034	1034	 هناك ميزانية تتجه لتمويل برامج إزالة الألغام و الوقاية منها لسنوات عديدة الآن .	خطّ ميزانية لبرامج إزالة الالغام والوقاية منها لسنوات .
1	1035	1035	جعلها تعتمد اعتمادا كبيرا على القروض .	التنمية التي تعتمد اعتمادا شديدا على رأس المال المقترض .
1	1036	1036	ممّا يدعو إلى السرور ، أنّ البرلمان نجح  في إنتاج أغلبية كبيرةلصالح مزيد من الانفتاح .	من الضروري ، أن أكون مسرورا لنجاح البرلمان في حشد أغلبية واسعة لصالح قدر أكبر من الشفافية .
1	1037	1037	الرئاسة الفرنسية ، شكرا لكم ، سيدتي الرئيسة ، سيداتي سادتي ،على هذا التعاون و على دعمكم ، و أيضا على الاستقبال الحار الذي قدمتموه لنا .	لهذ التعاون، لهذا الدعم ،وأيضا لاستقبالكم ،سيدتي الرئيسة ،سيداتي ، و النواب الأوروبيون،الرئاسة الفرنسية ، شكرا لكم.
1	1038	1038	هناك حاجة ملحة ، في أعقاب الهجمات الأخيرة على الأقلية اليونانية في هيمارا ،إلى تعزيز مقاييس الديمقراطية ومقاييس لتعزيز المؤسسات ، و احترام حقوق الإنسان في ألبانيا .	إنّ الأحداث الأخيرة ضد الأقلية اليونانية في هيمارا ، في حاجة ضرورية إلى تعزيز مقاييس الديمقراطية ، وتعزيز المؤسسات ، واحترام حقوق الإنسان في ألبانيا .
